MEDICAL LOOKUP REPORT

Found Searches:
| Name                              | Speciality                                                                                    | State   | Status                   | Link                                                                                                         | Source                                                                                                |
| BARRY GOLDSMITH                   | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| LINDA SMITH                       | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| RONALD SMITH                      | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| BRADLEY SMITH                     | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| VIRGINIA SMITH                    | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| RODERIC SMITH                     | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| STEVEN SMITH                      | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| ROBERT SMITH                      | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| DANIEL SMITH                      | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| GREGORY SMITH                     | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| ERIC SMITH                        | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| MICHAEL SMITH                     | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| MATTHEW SMITHERMAN                | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| ALLISON SMITH                     | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| GEORGE SMITH                      | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| TRACEY SMITHEY                    | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| JODI SMITH                        | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| MICHAEL SMITH                     | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| JESSICA ARASMITH                  | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| CAROLINA SMITH                    | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| JOHN SMITH                        | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| PAUL TAYLOR-SMITH                 | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| MONIQUE SMITH                     | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| PAUL SMITH                        | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| STEVEN SMITH                      | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| MARK SMITH                        | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| MICHAEL SMITH                     | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| BRIAN SMITH                       | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| HOWARD SMITH                      | N/A                                                                                           | AK      | Expired                  | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |
| DAVID SMITH                       | N/A                                                                                           | AK      | Lapsed                   | N/A                                                                                                          | https://www.commerce.alaska.gov/cbp/main/search/professional                                          |


Search Matches:


Schultz, David M.
| Name              | Speciality     | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|-------------------+----------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Schultz, David M. | Anesthesiology | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1751324&licID=374644&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |               1    |
| Schultz, David M  | Anesthesiology |         | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.97 |
| Schultz, David P  | Psychiatry     | OR      | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.91 |
| SCHULTZ, DAVID W  | Endocrinology  |         | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.91 |

Schultz, Robert J.
| Name               | Speciality                                 | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|--------------------+--------------------------------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Schultz, Robert J. | Cardiovascular Disease (Internal Medicine) | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1752691&licID=465382&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |               1    |
| Schultz, Robert S  | Orthopedic Surgery                         | MT      | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.91 |

Schultz, David M
| Name             | Speciality     | State   | Status   | Link   | Source                                                                                                |   Similarity Score |
|------------------+----------------+---------+----------+--------+-------------------------------------------------------------------------------------------------------+--------------------|
| Schultz, David M | Anesthesiology |         | Expired  | N/A    | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               1    |
| Schultz, David P | Psychiatry     | OR      | Expired  | N/A    | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.94 |
| SCHULTZ, DAVID W | Endocrinology  |         | Expired  | N/A    | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.94 |

Schultz, David P
| Name             | Speciality    | State   | Status   | Link   | Source                                                                                                |   Similarity Score |
|------------------+---------------+---------+----------+--------+-------------------------------------------------------------------------------------------------------+--------------------|
| Schultz, David P | Psychiatry    | OR      | Expired  | N/A    | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               1    |
| SCHULTZ, DAVID W | Endocrinology |         | Expired  | N/A    | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.94 |

Smith, Amy Scamman
| Name               | Speciality                                               | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|--------------------+----------------------------------------------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Amy Scamman | Child and Adolescent Psychiatry (Psychiatry & Neurology) | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1624720&licID=333887&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |                  1 |
| Smith, Amy Scamman | Psychiatry                                               | UT      | Active   | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                  1 |

Smith, Carolina Kato
| Name                 | Speciality     | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|----------------------+----------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Carolina Kato | Anesthesiology | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1780687&licID=505058&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |               1    |
| Smith, Carolina K    | Anesthesiology | WA      | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.92 |

Smith, Charles Austin
| Name                  | Speciality        | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|-----------------------+-------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Charles Austin | Internal Medicine | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1744596&licID=468001&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |                  1 |
| Smith, Charles Austin | Internal Medicine | CA      | Active   | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                  1 |

Smith, David Matthew Beaman
| Name                        | Speciality      | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|-----------------------------+-----------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, David Matthew Beaman | Family Medicine | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1640803&licID=399313&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |                  1 |
| Smith, David Matthew Beaman | Family Medicine |         | Active   | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                  1 |

Smith, Donald R.
| Name             | Speciality      | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|------------------+-----------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Donald R. | Family Practice | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1620651&licID=460184&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |                1   |
| Smith, Donald D  |                 |         | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                0.9 |

Smith, Donald V.
| Name             | Speciality                       | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|------------------+----------------------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Donald V. | Diagnostic Radiology (Radiology) | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1726799&licID=240884&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |                1   |
| Smith, Donald D  |                                  |         | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                0.9 |

Smith, Edward A.
| Name             | Speciality        | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|------------------+-------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Edward A. | Internal Medicine | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1611471&licID=109010&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |                1   |
| SMITH, EDWARD J  | General Surgery   |         | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                0.9 |

Smith, Edward J.
| Name             | Speciality      | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|------------------+-----------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Edward J. | General Surgery | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1618144&licID=118493&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |               1    |
| SMITH, EDWARD J  | General Surgery |         | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.97 |

Smith, Emily Daviau
| Name                | Speciality        | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|---------------------+-------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Emily Daviau | Internal Medicine | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1788376&licID=505513&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |                  1 |
| Smith, Emily Daviau | Internal Medicine | IL      | Active   | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                  1 |

Smith, James R.
| Name            | Speciality     | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|-----------------+----------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, James R. | Anesthesiology | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1638846&licID=198693&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |               1    |
| Smith, James R  | Anesthesiology |         | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.97 |

Smith, James R.
| Name            | Speciality     | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|-----------------+----------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, James R. | Pediatrics     | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1741131&licID=510599&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |               1    |
| Smith, James R  | Anesthesiology |         | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.97 |

Smith, Jeffrey J.
| Name              | Speciality   | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|-------------------+--------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Jeffrey J. | Pediatrics   | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1710255&licID=466881&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |               1    |
| Smith, Jeffrey K  | Pathology    | MT      | Active   | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.91 |

Smith, Jeremy Scott
| Name                | Speciality      | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|---------------------+-----------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Jeremy Scott | Family Medicine | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1613413&licID=112109&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |                  1 |
| Smith, Jeremy Scott | Family Medicine | LA      | Active   | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                  1 |

Smith, Jerry N.
| Name            | Speciality                         | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|-----------------+------------------------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Jerry N. | Physical Medicine & Rehabilitation | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1621326&licID=121817&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |               1    |
| Smith, Jerry N  | Physical Medicine                  |         | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.97 |

Smith, John J.
| Name           | Speciality                       | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|----------------+----------------------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, John J. | Diagnostic Radiology (Radiology) | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1636266&licID=134807&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |               1    |
| SMITH, JOHN J  | General Surgery                  |         | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.96 |

Smith, Joseph L.
| Name             | Speciality                                 | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|------------------+--------------------------------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Joseph L. | Critical Care Medicine (Internal Medicine) | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1632710&licID=500192&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |                1   |
| Smith, Joseph M  | General Surgery                            |         | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                0.9 |
| SMITH, JOSEPH T  | Psychiatry                                 |         | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                0.9 |

Smith, Kendra Marie
| Name                | Speciality         | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|---------------------+--------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Kendra Marie | Emergency Medicine | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1755368&licID=503631&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |                  1 |
| Smith, Kendra Marie | Emergency Medicine |         | Active   | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                  1 |

Smith, Michael A.
| Name              | Speciality           | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|-------------------+----------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Michael A. | Thoracic Surgery     | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1763034&licID=422440&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |               1    |
| Smith, Michael R  | Psychiatry           | CA      | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.91 |
| Smith, Michael D  | Diagnostic Radiology | IL      | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.91 |

Smith, Michael David
| Name                 | Speciality                       | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|----------------------+----------------------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Michael David | Diagnostic Radiology (Radiology) | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1658489&licID=478099&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |                  1 |
| Smith, Michael David | Radiology                        | FL      | N/A      | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                  1 |

Smith, Michael David
| Name                 | Speciality                     | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|----------------------+--------------------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Michael David | Radiation Oncology (Radiology) | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1774281&licID=498922&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |                  1 |
| Smith, Michael David | Radiology                      | FL      | N/A      | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |                  1 |

Smith, Michael L.
| Name              | Speciality           | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|-------------------+----------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Michael L. | Internal Medicine    | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1627416&licID=128263&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |               1    |
| Smith, Michael R  | Psychiatry           | CA      | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.91 |
| Smith, Michael D  | Diagnostic Radiology | IL      | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.91 |

Smith, Michael S.
| Name              | Speciality           | State   | Status   | Link                                                                                                         | Source                                                                                                |   Similarity Score |
|-------------------+----------------------+---------+----------+--------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------+--------------------|
| Smith, Michael S. | Neurology            | AZ      | N/A      | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/Public/Profile.aspx?entID=1613961&licID=112914&licType=1 | https://azbomprod.azmd.gov/glsuiteweb/clients/azbom/public/webverificationsearch.aspx                 |               1    |
| Smith, Michael R  | Psychiatry           | CA      | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.91 |
| Smith, Michael D  | Diagnostic Radiology | IL      | Expired  | N/A                                                                                                          | https://wybomprod.glsuite.us/GLSuiteWeb/Clients/WYBOM/Public/LicenseeSearch.aspx?SearchType=Physician |               0.91 |
